Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,State,Country,Region,Market,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
42029,IR-2014-ZD1192560-41954,11/11/2023,11/11/2023,Same Day,ZD-1192560,Consumer,Razavi Khorasan,Iran,Southern Asia,Asia Pacific,FUR-CH-5455,Furniture,Chairs, $171.51 ,1,0.00%, $58.29 , $25.33 ,High
15146,ES-2014-CK1259514-41954,11/11/2023,11/11/2023,Same Day,CK-1259514,Consumer,Hainaut,Belgium,Western Europe,Europe,OFF-ST-4296,Office Supplies,Storage, $225.84 ,4,0.00%, $56.40 , $9.67 ,Medium
13277,ES-2014-JK15370120-41954,11/11/2023,11/13/2023,Second Class,JK-15370120,Consumer,Madrid,Spain,Southern Europe,Europe,TEC-PH-3791,Technology,Phones, $80.76 ,1,10.00%, $21.51 , $8.90 ,High
13382,IT-2014-LS1720064-41954,11/11/2023,11/13/2023,Second Class,LS-1720064,Corporate,Campania,Italy,Southern Europe,Europe,OFF-ST-4078,Office Supplies,Storage, $237.49 ,2,40.00%, $(118.79), $26.47 ,High
32191,CA-2014-PC18745140-41954,11/11/2023,11/13/2023,First Class,PC-187451404,Corporate,California,United States,Western US,USCA,OFF-ST-4298,Office Supplies,Storage, $155.82 ,7,0.00%, $42.07 , $47.91 ,High
32588,CA-2014-CC12430140-41954,11/11/2023,11/13/2023,First Class,CC-124301404,Home Office,California,United States,Western US,USCA,OFF-PA-6555,Office Supplies,Paper, $32.40 ,5,0.00%, $15.55 , $2.40 ,High
29878,ID-2014-SC20770130-41954,11/11/2023,11/14/2023,First Class,SC-20770130,Corporate,Bangkok,Thailand,Southeastern Asia,Asia Pacific,OFF-ST-6264,Office Supplies,Storage," $1,077.07 ",10,47.00%, $(61.13), $57.08 ,Medium
36338,CA-2014-AI10855140-41954,11/11/2023,11/14/2023,Second Class,AI-108551404,Consumer,California,United States,Western US,USCA,OFF-PA-4139,Office Supplies,Paper, $67.71 ,3,0.00%, $32.50 , $10.83 ,High
36339,CA-2014-AI10855140-41954,11/11/2023,11/14/2023,Second Class,AI-108551404,Consumer,California,United States,Western US,USCA,OFF-AP-3377,Office Supplies,Appliances, $129.92 ,4,0.00%, $38.98 , $16.65 ,High
36341,CA-2014-AI10855140-41954,11/11/2023,11/14/2023,Second Class,AI-108551404,Consumer,California,United States,Western US,USCA,OFF-PA-6487,Office Supplies,Paper, $61.40 ,5,0.00%, $28.86 , $8.68 ,High
50421,SF-2014-LS6945117-41954,11/11/2023,11/15/2023,Standard Class,LS-6945117,Corporate,Western Cape,South Africa,Southern Africa,Africa,OFF-SU-4312,Office Supplies,Supplies, $28.86 ,2,0.00%, $0.24 , $3.51 ,High
24649,IN-2014-LT1676558-41954,11/11/2023,11/15/2023,Second Class,LT-1676558,Consumer,Rajasthan,India,Southern Asia,Asia Pacific,FUR-CH-5793,Furniture,Chairs, $961.80 ,7,0.00%, $163.38 , $126.91 ,Medium
26259,IN-2014-DK1309058-41954,11/11/2023,11/15/2023,Standard Class,DK-1309058,Consumer,Tamil Nadu,India,Southern Asia,Asia Pacific,OFF-FA-6193,Office Supplies,Fasteners, $40.23 ,3,0.00%, $20.07 , $6.06 ,High
40546,CA-2014-SW20275140-41954,11/11/2023,11/15/2023,Standard Class,SW-202751406,Consumer,New York,United States,Eastern US,USCA,TEC-PH-3509,Technology,Phones, $881.93 ,7,0.00%, $220.48 , $44.26 ,Medium
36159,CA-2014-SH19975140-41954,11/11/2023,11/15/2023,Standard Class,SH-199751406,Corporate,New York,United States,Eastern US,USCA,OFF-BI-3711,Office Supplies,Binders, $20.37 ,1,20.00%, $7.38 , $1.92 ,Medium
34931,CA-2014-PP18955140-41954,11/11/2023,11/15/2023,Standard Class,PP-189551406,Home Office,Ohio,United States,Eastern US,USCA,TEC-PH-6096,Technology,Phones, $41.96 ,7,40.00%, $(9.79), $2.20 ,Medium
34934,CA-2014-PP18955140-41954,11/11/2023,11/15/2023,Standard Class,PP-189551406,Home Office,Ohio,United States,Eastern US,USCA,OFF-AP-4222,Office Supplies,Appliances, $334.88 ,4,20.00%, $29.30 , $24.22 ,Medium
13831,IT-2014-CL12565124-41954,11/11/2023,11/16/2023,Second Class,CL-12565124,Consumer,Stockholm,Sweden,Northern Europe,Europe,OFF-AP-3859,Office Supplies,Appliances, $195.39 ,6,50.00%, $(47.07), $10.79 ,Medium
16843,ES-2014-DD1357048-41954,11/11/2023,11/16/2023,Standard Class,DD-1357048,Consumer,North Rhine-Westphalia,Germany,Western Europe,Europe,TEC-PH-5272,Technology,Phones, $389.61 ,3,0.00%, $15.57 , $27.56 ,Medium
16844,ES-2014-DD1357048-41954,11/11/2023,11/16/2023,Standard Class,DD-1357048,Consumer,North Rhine-Westphalia,Germany,Western Europe,Europe,TEC-PH-5836,Technology,Phones," $1,103.04 ",8,0.00%, $529.44 , $64.54 ,Medium
33637,CA-2014-DC13285140-41954,11/11/2023,11/16/2023,Standard Class,DC-132851408,Consumer,Georgia,United States,Southern US,USCA,OFF-AR-5292,Office Supplies,Art, $41.86 ,7,0.00%, $10.47 , $3.35 ,Medium
43117,BU-2014-TH1110019-41954,11/11/2023,11/17/2023,Standard Class,TH-1110019,Consumer,Sofiya-Grad,Bulgaria,Eastern Europe,Europe,TEC-PH-5812,Technology,Phones, $678.72 ,4,0.00%, $122.16 , $16.24 ,Medium
43116,BU-2014-TH1110019-41954,11/11/2023,11/17/2023,Standard Class,TH-1110019,Consumer,Sofiya-Grad,Bulgaria,Eastern Europe,Europe,FUR-BO-3900,Furniture,Bookcases, $338.70 ,2,0.00%, $30.48 , $39.31 ,Medium
5384,MX-2014-KH1651093-41954,11/11/2023,11/17/2023,Standard Class,KH-1651093,Consumer,Managua,Nicaragua,Central America,LATAM,OFF-BI-6405,Office Supplies,Binders, $13.62 ,3,0.00%, $6.48 , $1.79 ,Medium
17796,ES-2014-AT1073545-41955,11/12/2023,11/14/2023,First Class,AT-1073545,Consumer,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe,OFF-LA-4657,Office Supplies,Labels, $18.06 ,2,0.00%, $9.00 , $1.71 ,High
2979,MX-2014-NC1862593-41955,11/12/2023,11/14/2023,Second Class,NC-1862593,Corporate,Managua,Nicaragua,Central America,LATAM,OFF-ST-6272,Office Supplies,Storage, $109.32 ,3,0.00%, $13.08 , $34.03 ,Critical
4667,MX-2014-MH1802582-41955,11/12/2023,11/15/2023,First Class,MH-1802582,Consumer,Distrito Federal,Mexico,Central America,LATAM,OFF-SU-3004,Office Supplies,Supplies, $87.96 ,3,0.00%, $35.16 , $24.66 ,High
43698,RO-2014-CB2025107-41955,11/12/2023,11/16/2023,Standard Class,CB-2025107,Consumer,Iasi,Romania,Eastern Europe,Europe,OFF-EN-4448,Office Supplies,Envelopes, $59.58 ,2,0.00%, $0.54 , $7.03 ,High
8687,MX-2014-KW1657039-41955,11/12/2023,11/16/2023,Standard Class,KW-1657039,Consumer,La Libertad,El Salvador,Central America,LATAM,OFF-AR-5923,Office Supplies,Art, $52.20 ,3,0.00%, $21.90 , $4.33 ,Medium
8846,US-2014-AC10450143-41955,11/12/2023,11/16/2023,Standard Class,AC-10450143,Consumer,Bolivar,Venezuela,South America,LATAM,OFF-AR-3491,Office Supplies,Art, $76.36 ,7,40.00%, $(3.86), $13.08 ,High
27287,ID-2014-HE14800130-41955,11/12/2023,11/17/2023,Standard Class,HE-14800130,Corporate,Nakhon Ratchasima,Thailand,Southeastern Asia,Asia Pacific,OFF-LA-4535,Office Supplies,Labels, $9.06 ,2,47.00%, $(1.74), $1.08 ,Medium
12125,ES-2014-LS1697564-41955,11/12/2023,11/17/2023,Standard Class,LS-1697564,Home Office,Campania,Italy,Southern Europe,Europe,TEC-PH-3142,Technology,Phones, $195.84 ,5,40.00%, $(111.06), $14.67 ,Medium
39418,CA-2014-LP17080140-41955,11/12/2023,11/17/2023,Standard Class,LP-170801404,Consumer,California,United States,Western US,USCA,OFF-BI-3305,Office Supplies,Binders, $31.50 ,11,20.00%, $11.03 , $2.45 ,High
38326,CA-2014-EB13750140-41955,11/12/2023,11/17/2023,Standard Class,EB-137501406,Corporate,New York,United States,Eastern US,USCA,OFF-FA-6129,Office Supplies,Fasteners, $28.14 ,3,0.00%, $7.88 , $2.13 ,Medium
38327,CA-2014-EB13750140-41955,11/12/2023,11/17/2023,Standard Class,EB-137501406,Corporate,New York,United States,Eastern US,USCA,TEC-AC-4940,Technology,Accessories, $36.00 ,2,0.00%, $6.48 , $1.68 ,Medium
33811,CA-2014-BB11545140-41955,11/12/2023,11/18/2023,Standard Class,BB-115451402,Corporate,Illinois,United States,Central US,USCA,FUR-CH-4395,Furniture,Chairs, $47.99 ,2,30.00%, $(2.06), $2.77 ,Medium
49095,SF-2014-SC10695117-41956,11/13/2023,11/13/2023,Same Day,SC-10695117,Corporate,Eastern Cape,South Africa,Southern Africa,Africa,OFF-FA-2948,Office Supplies,Fasteners, $23.94 ,2,0.00%, $0.42 , $9.87 ,Critical
46741,PL-2014-BD1320103-41956,11/13/2023,11/13/2023,Same Day,BD-1320103,Consumer,Lublin,Poland,Eastern Europe,Europe,TEC-AC-5131,Technology,Accessories, $44.13 ,1,0.00%, $18.09 , $9.30 ,Medium
45736,TU-2014-AW840134-41956,11/13/2023,11/15/2023,First Class,AW-840134,Consumer,Izmir,Türkiye,Western Asia,Asia Pacific,OFF-FA-6207,Office Supplies,Fasteners, $5.41 ,1,60.00%, $(3.95), $2.03 ,Medium
45735,TU-2014-AW840134-41956,11/13/2023,11/15/2023,First Class,AW-840134,Consumer,Izmir,Türkiye,Western Asia,Asia Pacific,OFF-PA-4184,Office Supplies,Paper, $12.24 ,2,60.00%, $(17.16), $1.57 ,Medium
713,US-2014-LR1703536-41956,11/13/2023,11/15/2023,Second Class,LR-1703536,Corporate,Peravia,Dominican Republic,Caribbean,LATAM,OFF-EN-4907,Office Supplies,Envelopes, $5.82 ,1,20.00%, $(1.10), $1.69 ,High
49994,NI-2014-JG516095-41956,11/13/2023,11/16/2023,Second Class,JG-516095,Consumer,Rivers,Nigeria,Western Africa,Africa,OFF-BI-3257,Office Supplies,Binders, $14.65 ,1,70.00%, $(28.34), $1.86 ,High
32434,CA-2014-FH14275140-41956,11/13/2023,11/16/2023,Second Class,FH-142751402,Corporate,Indiana,United States,Central US,USCA,OFF-AP-3375,Office Supplies,Appliances, $37.68 ,2,0.00%, $10.55 , $5.51 ,High
44940,EG-2014-SC1044038-41956,11/13/2023,11/17/2023,Standard Class,SC-1044038,Corporate,Al Iskandariyah,Egypt,North Africa,Africa,TEC-PH-3787,Technology,Phones, $182.07 ,1,0.00%, $40.05 , $10.33 ,Medium
37409,CA-2014-SP20920140-41956,11/13/2023,11/17/2023,Standard Class,SP-209201406,Consumer,Ohio,United States,Eastern US,USCA,OFF-FA-5461,Office Supplies,Fasteners, $16.75 ,6,20.00%, $5.44 , $1.59 ,Medium
18281,ES-2014-SC2023064-41956,11/13/2023,11/18/2023,Standard Class,SC-2023064,Corporate,Piedmont,Italy,Southern Europe,Europe,OFF-BI-3248,Office Supplies,Binders, $77.49 ,7,0.00%, $23.94 , $4.74 ,Medium
31097,ID-2014-AG1090092-41956,11/13/2023,11/19/2023,Standard Class,AG-1090092,Consumer,Auckland,New Zealand,Oceania,Asia Pacific,OFF-EN-3674,Office Supplies,Envelopes, $28.08 ,2,40.00%, $(9.84), $3.26 ,Low
15517,ES-2014-EM1381048-41956,11/13/2023,11/19/2023,Standard Class,EM-1381048,Corporate,North Rhine-Westphalia,Germany,Western Europe,Europe,OFF-SU-6167,Office Supplies,Supplies, $75.24 ,3,0.00%, $9.00 , $1.99 ,Medium
2833,MX-2014-MB18085143-41956,11/13/2023,11/20/2023,Standard Class,MB-18085143,Consumer,Zulia,Venezuela,South America,LATAM,OFF-SU-4308,Office Supplies,Supplies, $33.52 ,3,40.00%, $(11.78), $1.89 ,Medium
2832,MX-2014-MB18085143-41956,11/13/2023,11/20/2023,Standard Class,MB-18085143,Consumer,Zulia,Venezuela,South America,LATAM,OFF-SU-4974,Office Supplies,Supplies, $41.58 ,3,40.00%, $2.76 , $1.83 ,Medium
32371,CA-2014-MS17710140-41956,11/13/2023,11/20/2023,Standard Class,MS-177101404,Consumer,Arizona,United States,Western US,USCA,OFF-BI-5714,Office Supplies,Binders, $4.37 ,7,70.00%, $(3.35), $1.32 ,Medium
44876,IZ-2014-AC66061-41957,11/14/2023,11/16/2023,First Class,AC-66061,Consumer,Ninawa,Iraq,Western Asia,Asia Pacific,OFF-EN-3659,Office Supplies,Envelopes, $9.51 ,1,0.00%, $0.75 , $1.88 ,Critical
13907,IT-2014-MP1796545-41957,11/14/2023,11/16/2023,First Class,MP-1796545,Corporate,Provence-Alpes-Côte d'Azur,France,Western Europe,Europe,OFF-PA-4470,Office Supplies,Paper, $168.72 ,8,0.00%, $82.56 , $34.56 ,High
18523,ES-2014-AJ1096045-41957,11/14/2023,11/17/2023,First Class,AJ-1096045,Consumer,Alsace-Champagne-Ardenne-Lorraine,France,Western Europe,Europe,TEC-PH-5336,Technology,Phones, $428.48 ,3,15.00%, $10.07 , $79.91 ,High
18522,ES-2014-AJ1096045-41957,11/14/2023,11/17/2023,First Class,AJ-1096045,Consumer,Alsace-Champagne-Ardenne-Lorraine,France,Western Europe,Europe,OFF-BI-3719,Office Supplies,Binders, $74.16 ,6,0.00%, $33.30 , $7.22 ,High
41879,RS-2014-MM8280108-41957,11/14/2023,11/18/2023,Standard Class,MM-8280108,Corporate,Dagestan,Russia,Eastern Europe,Europe,FUR-FU-3050,Furniture,Furnishings, $51.60 ,1,0.00%, $24.75 , $2.42 ,Medium
34556,US-2014-LB16795140-41957,11/14/2023,11/18/2023,Standard Class,LB-167951402,Home Office,Illinois,United States,Central US,USCA,OFF-BI-6629,Office Supplies,Binders, $3.14 ,2,80.00%, $(4.70), $1.12 ,Medium
33180,CA-2014-CC12430140-41957,11/14/2023,11/18/2023,Standard Class,CC-124301406,Home Office,Pennsylvania,United States,Eastern US,USCA,OFF-PA-6360,Office Supplies,Paper, $217.06 ,7,20.00%, $78.68 , $30.16 ,High
11185,ES-2014-JK1537048-41957,11/14/2023,11/19/2023,Standard Class,JK-1537048,Consumer,Hamburg,Germany,Western Europe,Europe,OFF-AR-3453,Office Supplies,Art, $282.66 ,14,0.00%, $93.24 , $25.32 ,Medium
3274,MX-2014-PB1915028-41957,11/14/2023,11/19/2023,Standard Class,PB-1915028,Consumer,Antioquia,Colombia,South America,LATAM,OFF-BI-3247,Office Supplies,Binders, $25.14 ,3,0.00%, $9.30 , $1.30 ,Medium
132,US-2014-LP1708082-41957,11/14/2023,11/19/2023,Standard Class,LP-1708082,Consumer,Guanajuato,Mexico,Central America,LATAM,FUR-BO-3904,Furniture,Bookcases, $966.40 ,5,20.00%, $(96.70), $72.52 ,Medium
6772,US-2014-NS1850582-41957,11/14/2023,11/19/2023,Standard Class,NS-1850582,Consumer,Puebla,Mexico,Central America,LATAM,FUR-CH-5369,Furniture,Chairs, $51.42 ,2,20.00%, $(4.54), $3.01 ,Medium
35923,CA-2014-CK12760140-41957,11/14/2023,11/19/2023,Standard Class,CK-127601406,Corporate,New York,United States,Eastern US,USCA,OFF-ST-6245,Office Supplies,Storage, $77.55 ,5,0.00%, $20.16 , $4.01 ,Medium
8336,MX-2014-CL1189051-41957,11/14/2023,11/20/2023,Standard Class,CL-1189051,Consumer,Guatemala,Guatemala,Central America,LATAM,OFF-SU-4321,Office Supplies,Supplies, $206.92 ,7,0.00%, $76.44 , $24.12 ,Low
37326,US-2014-TB21250140-41958,11/15/2023,11/16/2023,First Class,TB-212501404,Consumer,California,United States,Western US,USCA,OFF-AR-5330,Office Supplies,Art, $9.84 ,3,0.00%, $2.85 , $2.71 ,Critical
14172,ES-2014-JE1571548-41958,11/15/2023,11/17/2023,First Class,JE-1571548,Consumer,North Rhine-Westphalia,Germany,Western Europe,Europe,OFF-ST-4251,Office Supplies,Storage, $54.43 ,3,10.00%, $(3.08), $10.24 ,High
33561,CA-2014-AA10375140-41958,11/15/2023,11/17/2023,Second Class,AA-103751408,Consumer,Georgia,United States,Southern US,USCA,OFF-PA-6598,Office Supplies,Paper, $5.28 ,1,0.00%, $2.38 , $1.75 ,Critical
35827,CA-2014-MB17305140-41958,11/15/2023,11/18/2023,First Class,MB-173051406,Consumer,New York,United States,Eastern US,USCA,FUR-CH-4661,Furniture,Chairs, $408.01 ,2,10.00%, $72.53 , $44.86 ,Medium
25897,IN-2014-KT16465113-41958,11/15/2023,11/19/2023,Standard Class,KT-16465113,Consumer,Singapore,Singapore,Southeastern Asia,Asia Pacific,TEC-CO-4766,Technology,Copiers," $1,462.14 ",6,0.00%, $321.66 , $159.00 ,High
25896,IN-2014-KT16465113-41958,11/15/2023,11/19/2023,Standard Class,KT-16465113,Consumer,Singapore,Singapore,Southeastern Asia,Asia Pacific,OFF-FA-3074,Office Supplies,Fasteners, $54.36 ,4,0.00%, $9.72 , $5.53 ,High
2662,MX-2014-EB1397593-41958,11/15/2023,11/19/2023,Second Class,EB-1397593,Corporate,Estelí,Nicaragua,Central America,LATAM,OFF-SU-4992,Office Supplies,Supplies, $430.92 ,14,0.00%, $189.56 , $32.69 ,High
35826,CA-2014-KC16540140-41958,11/15/2023,11/19/2023,Standard Class,KC-165401402,Consumer,Texas,United States,Central US,USCA,OFF-BI-3473,Office Supplies,Binders, $2.30 ,2,80.00%, $(3.90), $1.22 ,High
22879,IN-2014-ML177557-41958,11/15/2023,11/20/2023,Standard Class,ML-177557,Home Office,Queensland,Australia,Oceania,Asia Pacific,TEC-CO-3607,Technology,Copiers, $900.21 ,7,10.00%, $149.88 , $54.54 ,Medium
19971,ES-2014-LC1714045-41958,11/15/2023,11/20/2023,Standard Class,LC-1714045,Consumer,Pays de la Loire,France,Western Europe,Europe,FUR-CH-5437,Furniture,Chairs, $491.83 ,8,10.00%, $158.47 , $39.24 ,Medium
36109,CA-2014-EB14110140-41958,11/15/2023,11/20/2023,Second Class,EB-141101406,Consumer,Pennsylvania,United States,Eastern US,USCA,TEC-CO-5989,Technology,Copiers," $1,199.98 ",4,40.00%, $180.00 , $137.64 ,Medium
1991,US-2014-TC2098055-41958,11/15/2023,11/21/2023,Standard Class,TC-2098055,Corporate,Francisco Morazán,Honduras,Central America,LATAM,TEC-PH-5342,Technology,Phones, $29.24 ,1,40.00%, $(15.12), $2.04 ,Medium
1992,US-2014-TC2098055-41958,11/15/2023,11/21/2023,Standard Class,TC-2098055,Corporate,Francisco Morazán,Honduras,Central America,LATAM,TEC-AC-5127,Technology,Accessories, $32.51 ,3,40.00%, $(11.41), $2.73 ,Medium
33537,CA-2014-TG21310140-41959,11/16/2023,11/18/2023,Second Class,TG-213101404,Consumer,California,United States,Western US,USCA,OFF-BI-3319,Office Supplies,Binders, $38.14 ,7,20.00%, $13.35 , $7.22 ,Critical
14289,ES-2014-ME1801045-41959,11/16/2023,11/19/2023,First Class,ME-1801045,Corporate,Centre-Val de Loire,France,Western Europe,Europe,FUR-FU-4034,Furniture,Furnishings, $339.12 ,6,0.00%, $94.86 , $143.23 ,Critical
33207,CA-2014-SC20770140-41959,11/16/2023,11/23/2023,Standard Class,SC-207701404,Corporate,California,United States,Western US,USCA,TEC-AC-4871,Technology,Accessories, $99.39 ,3,0.00%, $40.75 , $8.60 ,Medium
38087,CA-2014-IM15055140-41960,11/17/2023,11/18/2023,First Class,IM-150551404,Consumer,California,United States,Western US,USCA,OFF-BI-5714,Office Supplies,Binders, $8.32 ,5,20.00%, $2.81 , $1.90 ,High
9398,MX-2014-Dp1324082-41960,11/17/2023,11/23/2023,Standard Class,Dp-1324082,Home Office,Chiapas,Mexico,Central America,LATAM,TEC-AC-3378,Technology,Accessories, $27.96 ,1,0.00%, $10.34 , $3.15 ,Medium
9400,MX-2014-Dp1324082-41960,11/17/2023,11/23/2023,Standard Class,Dp-1324082,Home Office,Chiapas,Mexico,Central America,LATAM,TEC-AC-4154,Technology,Accessories, $27.82 ,1,0.00%, $3.32 , $1.75 ,Medium
9401,MX-2014-Dp1324082-41960,11/17/2023,11/23/2023,Standard Class,Dp-1324082,Home Office,Chiapas,Mexico,Central America,LATAM,OFF-EN-3655,Office Supplies,Envelopes, $33.90 ,3,0.00%, $11.16 , $1.47 ,Medium
39863,CA-2014-BG11035140-41961,11/18/2023,11/19/2023,First Class,BG-110351402,Consumer,Texas,United States,Central US,USCA,OFF-PA-6310,Office Supplies,Paper, $15.23 ,4,20.00%, $5.52 , $2.80 ,Medium
39962,CA-2014-HJ14875140-41961,11/18/2023,11/19/2023,First Class,HJ-148751404,Home Office,California,United States,Western US,USCA,OFF-SU-2999,Office Supplies,Supplies, $49.50 ,5,0.00%, $13.37 , $11.65 ,High
13619,ES-2014-DV1346564-41961,11/18/2023,11/21/2023,First Class,DV-1346564,Consumer,Campania,Italy,Southern Europe,Europe,OFF-AR-3465,Office Supplies,Art, $29.10 ,2,0.00%, $6.36 , $8.81 ,Critical
48730,IV-2014-EC405029-41961,11/18/2023,11/22/2023,Standard Class,EC-405029,Consumer,Lagunes,Cote d'Ivoire,Western Africa,Africa,OFF-FA-5468,Office Supplies,Fasteners, $11.88 ,1,0.00%, $2.97 , $2.05 ,Medium
17172,IT-2014-KT16465139-41961,11/18/2023,11/22/2023,Standard Class,KT-16465139,Consumer,England,United Kingdom,Northern Europe,Europe,OFF-SU-4128,Office Supplies,Supplies, $22.53 ,2,50.00%, $(0.93), $1.82 ,High
6705,MX-2014-BM1114055-41961,11/18/2023,11/22/2023,Standard Class,BM-1114055,Consumer,Cortés,Honduras,Central America,LATAM,FUR-CH-5435,Furniture,Chairs, $66.53 ,3,40.00%, $(16.63), $1.73 ,Medium
6706,MX-2014-BM1114055-41961,11/18/2023,11/22/2023,Standard Class,BM-1114055,Consumer,Cortés,Honduras,Central America,LATAM,TEC-CO-3607,Technology,Copiers, $284.83 ,5,40.20%, $(81.97), $20.07 ,Medium
25431,IN-2014-JK161207-41961,11/18/2023,11/23/2023,Standard Class,JK-161207,Home Office,Victoria,Australia,Oceania,Asia Pacific,FUR-CH-4519,Furniture,Chairs, $266.36 ,5,10.00%, $115.31 , $30.05 ,Medium
1174,MX-2014-CC1214580-41961,11/18/2023,11/23/2023,Standard Class,CC-1214580,Consumer,Martinique,Martinique,Caribbean,LATAM,OFF-FA-5470,Office Supplies,Fasteners, $58.20 ,6,0.00%, $12.12 , $3.02 ,Medium
7415,MX-2014-RB1964551-41961,11/18/2023,11/23/2023,Standard Class,RB-1964551,Corporate,Guatemala,Guatemala,Central America,LATAM,TEC-AC-5889,Technology,Accessories, $212.64 ,6,0.00%, $84.96 , $22.22 ,Medium
7413,MX-2014-RB1964551-41961,11/18/2023,11/23/2023,Standard Class,RB-1964551,Corporate,Guatemala,Guatemala,Central America,LATAM,FUR-FU-5729,Furniture,Furnishings, $356.40 ,5,0.00%, $3.50 , $28.40 ,Medium
8467,MX-2014-JD1615082-41961,11/18/2023,11/24/2023,Standard Class,JD-1615082,Corporate,Baja California,Mexico,Central America,LATAM,OFF-ST-6033,Office Supplies,Storage, $85.92 ,1,0.00%, $32.64 , $4.86 ,Medium
47946,SF-2014-PF9120117-41961,11/18/2023,11/25/2023,Standard Class,PF-9120117,Consumer,Gauteng,South Africa,Southern Africa,Africa,FUR-CH-4562,Furniture,Chairs, $177.69 ,1,0.00%, $58.62 , $18.71 ,Medium
50465,IZ-2014-DK315061-41962,11/19/2023,11/22/2023,Second Class,DK-315061,Corporate,Baghdad,Iraq,Western Asia,Asia Pacific,OFF-AR-3449,Office Supplies,Art, $54.96 ,1,0.00%, $19.23 , $12.19 ,Critical
7213,MX-2014-JK1562526-41962,11/19/2023,11/22/2023,Second Class,JK-1562526,Consumer,Santiago,Chile,South America,LATAM,OFF-BI-3293,Office Supplies,Binders, $25.32 ,6,0.00%, $1.44 , $2.27 ,High
19172,ES-2014-JG1580564-41962,11/19/2023,11/23/2023,Standard Class,JG-1580564,Corporate,Emilia-Romagna,Italy,Southern Europe,Europe,OFF-BI-3735,Office Supplies,Binders, $21.36 ,4,0.00%, $8.64 , $3.54 ,High
26275,IN-2014-JH16180102-41962,11/19/2023,11/24/2023,Standard Class,JH-16180102,Consumer,National Capital,Philippines,Southeastern Asia,Asia Pacific,FUR-FU-4085,Furniture,Furnishings, $165.42 ,4,25.00%, $55.14 , $21.29 ,High
42673,TU-2014-TT11460134-41962,11/19/2023,11/25/2023,Standard Class,TT-11460134,Home Office,Izmir,Türkiye,Western Asia,Asia Pacific,OFF-ST-6228,Office Supplies,Storage, $13.20 ,2,60.00%, $(11.58), $1.94 ,Medium
5911,MX-2014-RD1990082-41962,11/19/2023,11/25/2023,Standard Class,RD-1990082,Consumer,Distrito Federal,Mexico,Central America,LATAM,OFF-BI-3722,Office Supplies,Binders, $27.66 ,3,0.00%, $13.50 , $2.27 ,Medium
35671,CA-2014-SB20290140-41962,11/19/2023,11/25/2023,Standard Class,SB-202901406,Corporate,Ohio,United States,Eastern US,USCA,OFF-AP-4603,Office Supplies,Appliances, $103.97 ,6,20.00%, $16.89 , $16.20 ,Low
45949,IZ-2014-SC1002061-41962,11/19/2023,11/26/2023,Standard Class,SC-1002061,Consumer,Al Basrah,Iraq,Western Asia,Asia Pacific,OFF-BI-6403,Office Supplies,Binders, $15.90 ,2,0.00%, $0.30 , $1.75 ,Medium
2299,MX-2014-WB2185039-41962,11/19/2023,11/26/2023,Standard Class,WB-2185039,Consumer,San Salvador,El Salvador,Central America,LATAM,OFF-ST-5700,Office Supplies,Storage, $846.48 ,6,0.00%, $25.32 , $54.38 ,Low
18772,ES-2014-CC12370139-41963,11/20/2023,11/20/2023,Same Day,CC-12370139,Consumer,England,United Kingdom,Northern Europe,Europe,FUR-FU-3948,Furniture,Furnishings, $11.21 ,1,30.00%, $3.20 , $1.78 ,Medium
6917,MX-2014-AB1010528-41963,11/20/2023,11/21/2023,First Class,AB-1010528,Consumer,Norte de Santander,Colombia,South America,LATAM,OFF-SU-6180,Office Supplies,Supplies, $88.74 ,3,0.00%, $17.70 , $17.25 ,High
11247,ES-2014-KS1630048-41963,11/20/2023,11/22/2023,Second Class,KS-1630048,Corporate,North Rhine-Westphalia,Germany,Western Europe,Europe,FUR-BO-3906,Furniture,Bookcases, $221.29 ,2,10.00%, $(22.19), $40.38 ,Critical
37325,CA-2014-LT17110140-41963,11/20/2023,11/22/2023,First Class,LT-171101408,Consumer,North Carolina,United States,Southern US,USCA,OFF-AR-3960,Office Supplies,Art, $18.48 ,2,20.00%, $6.01 , $8.76 ,Critical
42059,UP-2014-KH6330137-41963,11/20/2023,11/23/2023,First Class,KH-6330137,Corporate,Kharkiv,Ukraine,Eastern Europe,Europe,TEC-CO-4592,Technology,Copiers, $378.39 ,1,0.00%, $185.40 , $40.88 ,Medium
13019,ES-2014-EB1387096-41963,11/20/2023,11/24/2023,Second Class,EB-1387096,Consumer,Rogaland,Norway,Northern Europe,Europe,OFF-EN-4444,Office Supplies,Envelopes, $40.95 ,1,0.00%, $15.96 , $1.52 ,Medium
21367,IN-2014-BW110657-41963,11/20/2023,11/25/2023,Standard Class,BW-110657,Consumer,South Australia,Australia,Oceania,Asia Pacific,OFF-SU-2990,Office Supplies,Supplies, $59.78 ,3,10.00%, $11.90 , $5.54 ,Medium
21372,IN-2014-BW110657-41963,11/20/2023,11/25/2023,Standard Class,BW-110657,Consumer,South Australia,Australia,Oceania,Asia Pacific,OFF-BI-2919,Office Supplies,Binders, $36.29 ,4,10.00%, $9.65 , $2.62 ,Medium
